gia_ban,dien_tich,loai_hinh,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,chieu_dai,e_Quận Gò Vấp,e_Quận Phú Nhuận
5.0,30.0,0,1,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
7.5,36.0,0,5,3.0,4.0,3.0,4,7,11.0,5.0,0.0,1.0
5.5,35.0,0,5,3.0,3.0,3.0,1,2,3.5,10.0,0.0,1.0
13.0,40.0,0,5,4.0,3.0,3.0,1,7,4.0,10.0,0.0,1.0
5.68,26.0,0,5,3.0,3.0,3.0,4,7,3.5,8.0,0.0,1.0
8.49,80.0,0,1,5.0,4.0,3.0,1,6,4.0,12.0,0.0,1.0
9.25,35.0,0,1,4.0,4.0,4.0,1,7,3.5,10.0,0.0,1.0
9.5,60.0,0,5,5.0,4.0,4.0,3,7,3.0,20.0,0.0,1.0
11.5,56.0,0,5,4.0,4.0,4.0,3,7,3.6,15.0,0.0,1.0
22.0,62.4,3,5,5.0,5.0,3.0,2,6,4.87,13.0,0.0,1.0
6.25,25.8,0,1,3.0,2.0,1.0,1,7,3.05,8.45,0.0,1.0
7.55,36.0,0,5,3.0,4.0,4.0,1,7,6.0,6.0,0.0,1.0
7.6,47.0,0,5,5.0,5.0,5.0,1,2,4.0,12.0,0.0,1.0
13.5,55.0,3,1,4.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
9.75,51.9,0,5,2.0,2.0,1.0,1,7,4.0,12.0,0.0,1.0
7.2,53.0,0,5,3.0,4.0,3.0,1,2,4.0,12.0,0.0,1.0
7.15,40.0,0,1,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
8.75,40.0,0,5,4.0,4.0,5.0,4,7,6.0,6.5,0.0,1.0
9.25,40.0,0,5,5.0,6.0,4.0,4,7,3.5,10.0,0.0,1.0
7.15,33.0,0,5,4.0,4.0,3.0,3,2,5.4,6.9,0.0,1.0
8.5,32.0,3,5,3.0,3.0,4.0,1,2,3.2,10.0,0.0,1.0
8.75,32.0,3,5,2.0,3.0,2.0,2,2,3.4,9.6,0.0,1.0
9.3,40.0,0,5,5.0,6.0,4.0,4,7,5.0,8.0,0.0,1.0
5.8,30.4,0,5,2.0,3.0,4.0,3,6,3.2,9.5,0.0,1.0
16.9,72.0,3,5,5.0,4.0,4.0,4,6,6.0,12.0,0.0,1.0
29.0,100.0,0,5,5.0,5.0,6.0,1,7,6.0,17.0,0.0,1.0
6.85,35.0,0,5,3.0,3.0,3.0,3,2,3.5,10.0,0.0,1.0
21.99,89.0,3,1,7.0,3.0,3.0,1,7,4.7,12.0,0.0,1.0
9.35,44.0,0,5,3.0,3.0,4.0,2,7,4.4,11.0,0.0,1.0
3.7,17.0,3,5,2.0,3.0,3.0,3,7,3.0,6.0,0.0,1.0
6.9,54.0,0,5,3.0,3.0,3.0,2,6,3.7,12.0,0.0,1.0
5.65,33.0,0,5,3.0,3.0,2.0,1,1,5.5,6.5,0.0,1.0
7.95,55.0,0,5,2.0,2.0,2.0,3,2,3.95,14.0,0.0,1.0
8.9,45.0,0,5,4.0,4.0,4.0,4,2,3.0,15.0,0.0,1.0
7.49,52.0,0,5,3.0,2.0,2.0,3,7,12.2,5.0,0.0,1.0
13.6,64.0,0,5,4.0,3.0,4.0,4,7,4.0,16.0,0.0,1.0
15.9,166.0,0,0,4.0,4.0,3.0,1,6,15.0,11.0,0.0,1.0
10.0,52.0,0,1,4.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
9.7,47.0,0,5,2.0,4.0,4.0,3,2,6.3,10.5,0.0,1.0
8.8,60.0,0,5,3.0,3.0,2.0,3,7,4.0,15.0,0.0,1.0
8.1,51.0,0,5,5.0,3.0,5.0,3,2,3.6,10.0,0.0,1.0
6.39,30.0,0,5,2.0,2.0,2.0,3,7,3.0,10.0,0.0,1.0
6.3,30.0,0,5,4.0,3.0,4.0,3,2,2.8,11.0,0.0,1.0
7.5,38.0,0,5,2.0,2.0,2.0,3,7,4.5,9.0,0.0,1.0
9.5,51.0,0,5,2.0,2.0,2.0,3,7,3.0,17.0,0.0,1.0
7.58,32.0,0,5,4.0,4.0,4.0,4,7,3.2,10.0,0.0,1.0
14.3,42.0,3,5,4.0,4.0,4.0,2,2,3.5,12.0,0.0,1.0
10.5,64.0,0,5,8.0,6.0,5.0,3,7,4.0,15.0,0.0,1.0
1.95,10.4,0,5,2.0,1.0,3.0,1,2,2.0,5.4,0.0,1.0
6.85,32.0,0,5,2.0,3.0,3.0,4,2,3.5,9.0,0.0,1.0
5.68,26.0,0,5,3.0,3.0,3.0,1,2,3.5,8.0,0.0,1.0
9.8,55.0,0,1,3.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
9.8,56.0,0,5,3.0,3.0,2.0,4,7,4.0,12.8,0.0,1.0
8.5,63.0,0,5,3.0,2.0,2.0,3,7,3.6,17.0,0.0,1.0
6.6,32.0,0,5,2.0,3.0,3.0,4,2,3.5,9.0,0.0,1.0
12.5,100.0,0,5,3.0,2.0,2.0,2,7,5.0,20.0,0.0,1.0
4.6,28.0,0,5,2.0,2.0,2.0,3,7,3.5,8.0,0.0,1.0
7.3,45.0,0,5,4.0,4.0,4.0,3,6,4.0,11.0,0.0,1.0
3.6,20.0,0,5,2.0,3.0,3.0,3,6,4.0,5.0,0.0,1.0
9.49,67.0,0,1,3.0,4.0,3.0,3,7,4.8,15.0,0.0,1.0
14.5,92.0,0,5,3.0,2.0,2.0,1,2,4.0,12.0,0.0,1.0
10.149,40.0,0,5,4.0,5.0,5.0,1,7,4.0,10.0,0.0,1.0
3.98,20.0,0,5,2.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
14.5,100.0,0,5,3.0,3.0,3.0,1,7,4.5,22.0,0.0,1.0
8.0,28.0,0,5,3.0,4.0,5.0,4,7,3.7,8.0,0.0,1.0
8.0,71.0,0,5,4.0,3.0,4.0,1,7,5.18,16.7,0.0,1.0
6.85,35.0,0,5,2.0,3.0,3.0,1,2,3.5,10.0,0.0,1.0
7.5,37.0,0,5,3.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
12.0,91.0,0,5,4.0,5.0,3.0,1,7,6.0,16.0,0.0,1.0
13.3,66.4,0,5,3.0,2.0,3.0,0,7,4.7,16.7,0.0,1.0
8.4,75.0,0,5,4.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
2.5,16.0,3,5,1.0,2.0,2.0,3,7,2.6,6.0,0.0,1.0
11.49,100.0,0,5,2.0,3.0,3.0,1,7,4.5,23.0,0.0,1.0
6.0,25.0,0,5,3.0,3.0,3.0,1,7,3.4,6.5,0.0,1.0
4.85,28.0,0,5,2.0,3.0,3.0,1,7,4.0,7.0,0.0,1.0
5.9,50.0,0,5,3.0,4.0,3.0,1,7,3.5,14.0,0.0,1.0
5.9,48.6,0,5,3.0,4.0,3.0,3,7,3.3,14.0,0.0,1.0
9.5,30.0,3,5,6.0,3.0,5.0,1,2,3.0,10.0,0.0,1.0
6.85,32.0,0,5,2.0,3.0,2.0,4,2,3.5,9.0,0.0,1.0
8.4,70.0,0,5,5.0,5.0,2.0,3,7,4.6,17.0,0.0,1.0
7.0,53.0,0,5,4.0,4.0,4.0,2,7,3.5,15.0,0.0,1.0
14.0,74.0,0,1,6.0,3.0,3.0,2,7,4.0,12.0,0.0,1.0
23.0,39.2,3,5,6.0,6.0,7.0,1,2,4.1,12.0,0.0,1.0
4.4,20.0,0,5,2.0,2.0,4.0,1,2,2.77,7.6,0.0,1.0
7.0,55.0,0,1,4.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
3.1,11.0,0,5,2.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
6.9,39.0,0,5,3.0,4.0,4.0,3,7,4.3,10.0,0.0,1.0
5.0,30.0,0,1,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
10.9,56.0,3,5,5.0,5.0,5.0,3,7,4.0,14.0,0.0,1.0
4.0,26.0,0,5,1.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
9.5,52.0,0,5,2.0,2.0,2.0,3,7,3.9,15.0,0.0,1.0
7.1,48.0,0,5,3.0,3.0,3.0,1,2,3.5,12.0,0.0,1.0
7.5,37.0,0,5,3.0,4.0,4.0,4,7,5.0,11.0,0.0,1.0
7.0,40.0,0,1,3.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
18.0,56.0,3,1,5.0,6.0,5.0,1,2,4.0,14.0,0.0,1.0
16.5,50.0,3,1,5.0,4.0,3.0,1,5,4.0,12.0,0.0,1.0
9.49,45.0,4,5,5.0,5.0,6.0,1,7,5.0,9.0,0.0,1.0
21.9,62.0,3,5,4.0,3.0,3.0,3,2,8.0,8.0,0.0,1.0
6.5,41.0,0,5,3.0,3.0,3.0,1,2,6.0,7.0,0.0,1.0
7.7,48.0,0,5,4.0,3.0,5.0,1,2,4.0,12.0,0.0,1.0
5.98,25.0,0,5,3.0,3.0,3.0,4,7,3.5,7.0,0.0,1.0
5.2,26.0,0,5,3.0,2.0,2.0,4,7,4.0,6.5,0.0,1.0
3.7,13.0,3,5,2.0,2.0,3.0,4,7,3.0,4.0,0.0,1.0
7.0,40.0,0,5,3.0,4.0,5.0,4,7,4.0,10.0,0.0,1.0
19.0,92.0,0,5,10.0,6.0,6.0,4,6,4.3,20.0,0.0,1.0
5.2,26.0,0,5,3.0,2.0,2.0,3,2,4.0,12.0,0.0,1.0
4.85,27.0,0,5,3.0,3.0,4.0,1,7,4.0,7.0,0.0,1.0
5.2,30.0,0,5,3.0,3.0,2.0,3,6,4.0,7.5,0.0,1.0
10.5,42.0,0,5,4.0,5.0,4.0,2,7,6.0,7.0,0.0,1.0
8.35,54.0,3,5,3.0,3.0,3.0,3,7,4.5,12.0,0.0,1.0
14.0,80.0,0,5,10.0,6.0,6.0,3,7,6.0,15.0,0.0,1.0
8.75,39.0,0,5,4.0,4.0,3.0,4,7,6.0,6.6,0.0,1.0
23.0,66.0,3,1,5.0,5.0,6.0,2,2,6.0,11.0,0.0,1.0
8.75,42.0,0,5,5.0,5.0,5.0,3,7,6.0,7.0,0.0,1.0
7.0,44.0,0,5,2.0,2.0,2.0,0,7,3.3,13.5,0.0,1.0
3.65,23.0,0,5,2.0,3.0,3.0,3,6,4.0,6.0,0.0,1.0
8.5,44.0,0,5,2.0,2.0,2.0,2,7,4.0,12.0,0.0,1.0
9.8,54.0,0,5,3.0,3.0,3.0,1,7,4.0,13.0,0.0,1.0
6.25,25.0,0,5,3.0,2.0,2.0,3,7,3.0,8.5,0.0,1.0
8.2,47.0,0,5,3.0,3.0,3.0,3,6,3.5,13.5,0.0,1.0
11.9,68.0,0,5,8.0,3.0,4.0,4,7,5.2,13.0,0.0,1.0
7.9,60.0,0,1,3.0,2.0,3.0,1,7,4.1,15.0,0.0,1.0
10.15,40.0,0,5,5.0,4.0,4.0,1,7,4.0,10.0,0.0,1.0
7.3,45.0,0,3,4.0,5.0,3.0,1,6,4.5,10.0,0.0,1.0
7.5,39.0,0,1,8.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
9.999,36.0,3,5,6.0,3.0,3.0,4,6,4.0,12.0,0.0,1.0
7.5,36.0,0,5,3.0,4.0,4.0,3,7,4.0,12.0,0.0,1.0
11.0,66.0,0,5,10.0,6.0,4.0,4,7,5.2,12.7,0.0,1.0
9.7,55.0,0,5,2.0,4.0,4.0,1,7,5.5,10.0,0.0,1.0
9.69,52.0,4,5,3.0,4.0,4.0,1,7,5.2,10.0,0.0,1.0
6.0,52.0,0,1,4.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
7.8,45.0,0,5,4.0,5.0,5.0,1,7,4.0,12.0,0.0,1.0
7.2,28.0,3,5,3.0,4.0,3.0,4,2,5.4,4.8,0.0,1.0
12.9,75.0,0,5,5.0,5.0,4.0,4,7,4.0,19.0,0.0,1.0
8.6,77.0,0,5,4.0,4.0,3.0,4,7,5.0,14.0,0.0,1.0
5.99,30.0,0,5,5.0,3.0,4.0,3,2,4.6,5.0,0.0,1.0
8.7,36.0,0,5,4.0,4.0,5.0,3,7,6.0,6.0,0.0,1.0
3.6,16.0,0,5,2.0,3.0,3.0,3,2,4.5,3.7,0.0,1.0
7.58,32.0,0,5,4.0,4.0,5.0,4,7,4.0,12.0,0.0,1.0
46.0,151.0,3,1,2.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
6.5,35.0,0,5,4.0,5.0,3.0,1,2,4.0,12.0,0.0,1.0
7.45,39.0,0,5,3.0,3.0,3.0,4,7,3.5,11.0,0.0,1.0
6.75,33.0,0,5,4.0,3.0,5.0,4,6,5.5,6.0,0.0,1.0
11.95,78.0,0,5,10.0,3.0,3.0,4,7,4.0,12.0,0.0,1.0
8.6,32.0,3,5,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
8.8,36.3,3,5,2.0,3.0,2.0,1,2,3.5,9.0,0.0,1.0
5.8,35.0,0,1,5.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
22.0,60.0,3,5,4.0,4.0,3.0,1,2,8.0,8.0,0.0,1.0
11.8,48.0,0,5,4.0,5.0,5.0,4,7,4.0,12.0,0.0,1.0
14.2,53.2,3,5,6.0,6.0,4.0,4,2,3.8,14.0,0.0,1.0
7.49,44.0,0,5,3.0,4.0,4.0,4,7,4.0,11.0,0.0,1.0
29.999,152.0,3,5,10.0,6.0,4.0,1,7,6.0,24.0,0.0,1.0
5.15,28.0,0,5,2.0,3.0,3.0,3,7,4.0,7.0,0.0,1.0
20.0,100.0,4,5,8.0,6.0,5.0,4,2,5.0,20.0,0.0,1.0
9.0,60.0,0,5,3.0,3.0,3.0,4,7,5.2,12.0,0.0,1.0
8.9,50.0,0,5,4.0,5.0,4.0,3,2,5.0,10.0,0.0,1.0
8.0,40.0,0,5,4.0,4.0,4.0,4,1,6.0,6.5,0.0,1.0
15.79,60.0,0,5,9.0,6.0,5.0,4,2,4.0,12.0,0.0,1.0
7.98,34.0,0,5,4.0,4.0,4.0,3,7,3.2,10.0,0.0,1.0
7.45,36.0,0,1,3.0,3.0,3.0,1,7,6.0,6.0,0.0,1.0
8.7,40.0,0,5,4.0,4.0,5.0,3,7,6.0,7.0,0.0,1.0
3.3,22.0,0,5,1.0,3.0,2.0,3,2,4.3,5.1,0.0,1.0
16.95,72.0,0,5,6.0,6.0,5.0,1,7,3.8,19.0,0.0,1.0
9.8,60.0,0,5,3.0,3.0,2.0,3,7,4.0,12.0,0.0,1.0
6.0,35.0,0,5,5.0,4.0,4.0,4,7,3.5,10.0,0.0,1.0
11.0,63.1,0,5,3.0,4.0,3.0,3,7,3.2,16.0,0.0,1.0
4.05,26.0,0,5,1.0,2.0,2.0,3,7,2.7,11.6,0.0,1.0
6.5,40.0,0,5,3.0,3.0,2.0,1,2,6.0,7.5,0.0,1.0
13.0,54.0,3,1,4.0,3.0,3.0,1,6,4.2,12.0,0.0,1.0
8.5,44.0,0,5,3.0,3.0,2.0,2,2,3.3,12.5,0.0,1.0
11.5,90.0,0,5,3.0,2.0,2.0,4,7,6.0,15.0,0.0,1.0
7.55,42.0,0,5,3.0,4.0,3.0,1,7,6.0,7.0,0.0,1.0
5.5,36.0,0,5,2.0,2.0,3.0,3,7,4.0,9.0,0.0,1.0
8.8,102.0,0,5,3.0,1.0,1.0,2,7,4.0,12.0,0.0,1.0
8.0,54.0,0,5,4.0,5.0,3.0,3,7,3.2,17.5,0.0,1.0
16.5,80.0,0,5,5.0,5.0,4.0,3,7,4.0,20.0,0.0,1.0
19.5,110.0,4,1,5.0,3.0,3.0,3,7,6.3,15.0,0.0,1.0
6.35,32.0,0,5,4.0,3.0,3.0,2,7,4.0,12.0,0.0,1.0
7.6,61.0,0,5,3.0,3.0,3.0,3,7,4.0,13.0,0.0,1.0
4.8,28.0,0,5,2.0,3.0,4.0,3,6,4.5,6.5,0.0,1.0
7.0,50.0,0,5,4.0,2.0,3.0,2,7,4.0,12.0,0.0,1.0
7.25,40.0,0,5,4.0,4.0,4.0,4,7,10.0,4.0,0.0,1.0
6.95,34.0,0,1,3.0,3.0,3.0,1,2,3.5,12.0,0.0,1.0
18.9,47.9,3,5,4.0,5.0,5.0,4,7,3.7,12.55,0.0,1.0
7.65,38.0,0,1,5.0,3.0,3.0,4,6,3.5,10.0,0.0,1.0
7.55,38.0,0,5,4.0,4.0,4.0,1,7,6.0,6.5,0.0,1.0
5.6,32.0,0,5,2.0,2.0,2.0,4,6,3.0,9.5,0.0,1.0
5.49,30.0,0,1,2.0,3.0,3.0,3,7,3.3,12.0,0.0,1.0
4.86,20.0,0,5,2.0,2.0,3.0,4,7,4.0,5.0,0.0,1.0
16.9,69.0,3,5,6.0,6.0,5.0,4,2,6.0,12.0,0.0,1.0
5.5,36.0,0,5,3.0,2.0,3.0,2,6,4.0,9.0,0.0,1.0
4.7,26.0,0,5,5.0,3.0,4.0,1,2,4.0,8.5,0.0,1.0
10.0,63.0,0,5,2.0,2.0,2.0,3,7,4.2,15.0,0.0,1.0
7.9,56.0,0,5,3.0,3.0,2.0,4,7,4.4,15.0,0.0,1.0
9.3,45.0,0,5,5.0,6.0,4.0,3,6,5.0,9.0,0.0,1.0
11.5,76.0,0,1,5.0,3.0,3.0,1,7,5.7,15.0,0.0,1.0
15.2,83.7,0,5,10.0,6.0,6.0,2,7,3.9,21.45,0.0,1.0
5.35,31.5,0,5,3.0,3.0,3.0,1,6,3.5,9.0,0.0,1.0
7.9,61.4,0,5,4.0,3.0,3.0,1,7,4.0,15.0,0.0,1.0
26.5,85.0,3,5,5.0,6.0,4.0,3,2,17.0,5.0,0.0,1.0
21.0,80.0,3,5,6.0,6.0,5.0,4,7,4.0,18.0,0.0,1.0
12.5,55.3,0,5,2.0,3.0,3.0,4,7,3.7,15.0,0.0,1.0
7.0,43.0,0,5,3.0,4.0,3.0,4,7,4.3,10.0,0.0,1.0
10.79,50.0,0,1,7.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
12.39,69.0,3,1,4.0,3.0,3.0,1,2,4.5,15.5,0.0,1.0
7.65,36.0,0,5,5.0,3.0,3.0,4,6,4.0,9.0,0.0,1.0
7.7,61.0,0,1,4.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
5.98,25.0,0,1,3.0,3.0,3.0,1,6,3.5,7.0,0.0,1.0
9.4,81.0,0,5,6.0,6.0,2.0,3,7,4.0,19.5,0.0,1.0
8.7,40.0,0,5,4.0,5.0,5.0,3,7,6.0,6.5,0.0,1.0
8.74,42.0,0,5,4.0,4.0,5.0,1,7,6.0,7.0,0.0,1.0
7.9,64.0,0,5,1.0,3.0,3.0,1,1,5.0,13.5,0.0,1.0
46.0,153.0,3,5,6.0,3.0,3.0,3,2,9.0,17.0,0.0,1.0
7.45,39.0,0,1,5.0,3.0,3.0,1,7,3.5,11.0,0.0,1.0
12.0,44.5,3,5,5.0,3.0,5.0,4,2,3.5,14.0,0.0,1.0
10.25,32.0,2,5,5.0,3.0,4.0,1,2,4.0,12.0,0.0,1.0
15.9,74.0,0,5,9.0,4.0,5.0,4,6,3.98,19.4,0.0,1.0
21.0,134.0,0,5,7.0,6.0,4.0,1,7,5.0,12.0,0.0,1.0
11.7,72.0,0,5,8.0,6.0,5.0,3,7,4.5,16.0,0.0,1.0
5.5,28.0,0,5,3.0,3.0,2.0,3,7,4.0,7.5,0.0,1.0
13.5,68.0,0,1,4.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
6.75,33.0,0,5,4.0,4.0,3.0,1,2,5.4,6.9,0.0,1.0
7.65,50.0,0,5,5.0,3.0,3.0,3,2,5.0,10.0,0.0,1.0
12.5,92.0,0,5,4.0,5.0,3.0,4,7,5.2,18.0,0.0,1.0
7.45,40.0,0,5,3.0,3.0,3.0,3,7,4.0,12.0,0.0,1.0
11.9,61.0,3,1,2.0,3.0,3.0,1,2,3.6,17.0,0.0,1.0
5.9,40.0,0,5,2.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
12.5,70.0,0,5,10.0,3.0,3.0,4,6,4.0,12.0,0.0,1.0
8.68,40.0,0,5,6.0,5.0,5.0,1,6,4.0,10.0,0.0,1.0
9.5,35.2,3,5,2.0,1.0,3.0,2,2,3.7,9.5,0.0,1.0
18.9,48.0,3,5,4.0,5.0,3.0,4,6,4.0,12.0,0.0,1.0
8.75,40.0,0,5,4.0,4.0,5.0,1,7,4.0,12.0,0.0,1.0
5.55,28.0,0,5,3.0,2.0,3.0,1,2,4.0,12.0,0.0,1.0
7.8,55.0,0,5,2.0,2.0,2.0,4,7,5.0,11.0,0.0,1.0
3.65,19.0,0,5,2.0,1.0,2.0,1,7,4.0,12.0,0.0,1.0
5.65,26.0,0,5,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
17.5,100.0,0,5,8.0,6.0,5.0,4,7,4.0,25.0,0.0,1.0
8.48,36.0,0,5,6.0,5.0,3.0,4,7,4.0,9.0,0.0,1.0
6.75,39.0,2,5,4.0,4.0,3.0,1,2,5.5,7.0,0.0,1.0
17.0,55.0,3,5,6.0,3.0,5.0,1,2,4.0,12.0,0.0,1.0
6.75,35.0,0,5,4.0,4.0,4.0,2,2,5.5,7.0,0.0,1.0
7.65,38.0,0,5,5.0,3.0,3.0,3,6,3.5,10.0,0.0,1.0
3.6,16.0,0,1,2.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
8.65,39.0,0,1,4.0,4.0,5.0,1,7,4.0,12.0,0.0,1.0
14.4,100.0,0,5,3.0,2.0,2.0,0,7,4.5,22.0,0.0,1.0
18.0,68.8,3,5,5.0,4.0,4.0,2,2,4.2,16.5,0.0,1.0
3.3,27.0,3,2,2.0,2.0,2.0,1,2,3.0,9.0,0.0,1.0
9.8,54.5,0,5,3.0,3.0,2.0,3,7,4.0,12.4,0.0,1.0
4.95,25.0,0,1,2.0,3.0,3.0,1,6,4.0,12.0,0.0,1.0
7.3,40.0,0,5,4.0,3.0,3.0,3,2,4.0,10.0,0.0,1.0
9.8,60.0,0,5,3.0,3.0,2.0,3,2,4.0,13.0,0.0,1.0
15.5,43.0,3,5,3.0,2.0,3.0,3,2,6.5,6.0,0.0,1.0
8.48,34.0,0,1,6.0,5.0,5.0,3,2,3.5,10.0,0.0,1.0
46.0,150.3,3,5,3.0,3.0,3.0,4,2,9.0,16.7,0.0,1.0
8.75,39.0,0,5,4.0,5.0,5.0,1,2,6.0,6.5,0.0,1.0
10.5,55.0,0,1,5.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
19.5,73.0,3,5,3.0,3.0,3.0,1,6,4.0,18.5,0.0,1.0
3.3,24.0,0,5,1.0,2.0,2.0,1,2,5.0,4.5,0.0,1.0
22.5,140.0,3,5,2.0,3.0,2.0,1,6,4.0,12.0,0.0,1.0
9.8,55.0,0,5,3.0,2.0,2.0,4,7,4.0,13.0,0.0,1.0
12.79,67.0,0,5,8.0,6.0,4.0,1,2,5.3,13.0,0.0,1.0
14.5,100.0,0,5,3.0,3.0,2.0,2,7,4.5,22.0,0.0,1.0
9.8,60.0,0,5,3.0,2.0,2.0,1,7,4.0,15.0,0.0,1.0
17.5,50.0,3,1,5.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
9.8,60.0,0,5,3.0,3.0,2.0,4,7,4.0,15.0,0.0,1.0
5.68,30.6,0,5,3.0,3.0,3.0,3,2,4.0,12.0,0.0,1.0
7.65,38.0,0,5,5.0,3.0,3.0,4,6,3.5,10.0,0.0,1.0
5.8,27.0,0,1,2.0,3.0,3.0,2,2,3.2,8.5,0.0,1.0
7.8,40.0,0,5,5.0,4.0,4.0,3,7,3.1,13.0,0.0,1.0
8.6,42.0,0,5,7.0,4.0,4.0,3,7,3.7,13.5,0.0,1.0
7.8,40.0,0,5,6.0,5.0,4.0,3,7,3.5,13.0,0.0,1.0
3.3,16.0,0,5,2.0,2.0,2.0,1,2,4.5,3.8,0.0,1.0
2.3,10.0,0,5,1.0,1.0,3.0,1,2,5.0,2.0,0.0,1.0
7.65,40.0,0,5,5.0,4.0,4.0,4,6,3.8,10.0,0.0,1.0
9.0,60.0,0,5,3.0,3.0,3.0,4,7,4.0,15.0,0.0,1.0
8.68,34.0,0,5,6.0,5.0,5.0,3,2,3.6,10.0,0.0,1.0
7.65,38.0,0,5,5.0,3.0,3.0,4,2,3.5,10.0,0.0,1.0
9.0,52.0,0,1,3.0,3.0,3.0,1,2,5.2,10.0,0.0,1.0
10.0,50.0,0,1,5.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
5.98,25.0,0,5,3.0,3.0,3.0,3,6,3.4,6.5,0.0,1.0
17.5,66.0,3,5,5.0,6.0,4.0,1,2,4.0,12.0,0.0,1.0
8.8,45.0,0,5,4.0,5.0,4.0,1,7,4.0,12.0,0.0,1.0
12.9,61.7,0,1,7.0,3.0,3.0,1,1,6.0,10.8,0.0,1.0
17.2,80.0,0,5,5.0,6.0,4.0,1,7,4.0,12.0,0.0,1.0
8.99,50.0,2,5,4.0,6.0,4.0,1,7,3.3,15.0,0.0,1.0
9.5,30.0,3,5,2.0,3.0,4.0,3,2,3.0,11.0,0.0,1.0
5.65,27.0,0,5,3.0,3.0,4.0,4,6,3.5,9.2,0.0,1.0
4.6,25.0,0,1,2.0,2.0,2.0,1,2,2.8,9.0,0.0,1.0
3.999,20.0,0,5,2.0,3.0,3.0,3,7,3.0,7.0,0.0,1.0
5.0,25.0,0,1,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
9.8,56.0,0,5,3.0,3.0,1.0,4,7,4.0,14.0,0.0,1.0
8.9,37.0,0,5,4.0,5.0,5.0,2,7,5.0,8.0,0.0,1.0
9.0,70.0,0,5,3.0,4.0,4.0,3,7,5.0,14.0,0.0,1.0
8.95,38.0,0,5,4.0,5.0,3.0,3,7,5.0,8.0,0.0,1.0
9.8,55.0,2,5,3.0,3.0,2.0,1,2,4.0,12.0,0.0,1.0
6.13,20.0,0,5,3.0,3.0,5.0,4,2,3.3,7.0,0.0,1.0
10.99,65.0,3,5,4.0,3.0,3.0,1,2,13.0,5.0,0.0,1.0
30.0,92.4,4,5,5.0,5.0,3.0,1,7,6.6,12.0,0.0,1.0
10.99,50.0,0,1,4.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
8.8,102.0,0,5,4.0,3.0,1.0,1,2,5.5,17.0,0.0,1.0
7.8,43.4,0,1,2.0,2.0,2.0,1,7,3.23,13.15,0.0,1.0
9.8,54.0,0,5,3.0,2.0,2.0,4,7,4.0,12.0,0.0,1.0
18.5,93.0,3,1,3.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
11.5,50.0,3,5,4.0,3.0,3.0,1,7,4.0,12.0,0.0,1.0
12.5,90.0,0,5,3.0,3.0,3.0,1,7,4.7,19.5,0.0,1.0
2.8,12.0,3,5,2.0,3.0,3.0,2,2,4.0,3.0,0.0,1.0
42.5,155.0,3,5,5.0,4.0,3.0,1,6,4.0,12.0,0.0,1.0
31.0,93.6,0,5,10.0,6.0,7.0,4,7,7.8,12.0,0.0,1.0
5.75,30.0,0,5,2.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
6.0,36.0,0,5,3.0,3.0,3.0,3,7,4.0,9.0,0.0,1.0
6.3,32.0,0,5,4.0,4.0,4.0,4,6,3.1,11.5,0.0,1.0
8.89,42.0,0,1,4.0,3.0,3.0,1,2,4.0,12.0,0.0,1.0
8.1,69.0,0,5,4.0,4.0,3.0,1,2,4.0,12.0,0.0,1.0
3.95,20.0,0,5,3.0,2.0,3.0,4,7,4.0,5.0,0.0,1.0
3.6,16.0,0,5,2.0,3.0,3.0,4,2,4.5,3.7,0.0,1.0
